stem,box_idx,x0,y0,x1,y1,box_area_px
SS23-32996^2023_05_24_09_56_41^^,1,1341.0,531.0,1950.0,1017.0,295974.0
SS23-32996^2023_05_24_09_56_41^^,2,1047.0,568.0,1646.0,1106.0,322262.0
SS23-32996^2023_05_24_09_56_41^^,3,1082.0,531.0,1782.0,998.0,326900.0
SS23-32996^2023_05_24_09_56_41^^,4,1129.0,664.0,1735.0,1302.0,386628.0
SS23-32996^2023_05_24_09_56_41^^,5,1331.0,556.0,2218.0,1126.0,505590.0
SS23-32996^2023_05_24_09_56_41^^,6,735.0,531.0,1702.0,1090.0,540553.0
SS23-33273^2023_05_24_11_23_27^^,0,558.0,433.0,1194.0,1135.0,446472.0
SS23-33273^2023_05_24_11_23_27^^,1,1213.0,511.0,1822.0,1170.0,401331.0
SS23-33273^2023_05_24_11_23_27^^,2,176.0,433.0,890.0,1168.0,524790.0
SS23-33273^2023_05_24_11_23_27^^,3,1547.0,513.0,2258.0,1283.0,547470.0
SS23-33273^2023_05_24_11_23_27^^,4,544.0,433.0,1043.0,882.0,224051.0
SS23-33273^2023_05_24_11_23_27^^,5,1264.0,693.0,1942.0,1331.0,432564.0
SS23-33273^2023_05_24_11_23_27^^,6,641.0,636.0,1368.0,1448.0,590324.0
SS23-33273^2023_05_24_11_23_27^^,7,1266.0,379.0,1854.0,1008.0,369852.0
SS23-33273^2023_05_24_11_23_37^^,0,1911.0,944.0,2237.0,1380.0,142136.0
SS23-33273^2023_05_25_14_43_41^^,0,286.0,310.0,1552.0,1399.0,1378674.0
SS23-33273^2023_05_25_14_43_41^^,1,210.0,312.0,1093.0,1204.0,787636.0
SS23-33273^2023_05_25_14_43_41^^,2,210.0,530.0,1226.0,1399.0,882904.0
SS23-33273^2023_05_25_14_43_41^^,3,1532.0,205.0,2496.0,944.0,712396.0
SS23-33273^2023_05_25_14_43_41^^,4,1237.0,205.0,2226.0,1140.0,924715.0
SS23-33273^2023_05_25_14_43_41^^,5,1638.0,205.0,2496.0,1230.0,879450.0
SS23-33273^2023_05_25_14_43_41^^,6,350.0,716.0,1368.0,1399.0,695294.0
SS23-33273^2023_05_25_14_43_41^^,7,558.0,310.0,1707.0,1229.0,1055931.0
SS23-33273^2023_05_25_14_43_41^^,8,1532.0,372.0,2435.0,1252.0,794640.0
SS23-33273^2023_05_25_14_43_46^^,0,1347.0,311.0,2116.0,1198.0,682103.0
SS23-33273^2023_05_25_14_43_46^^,1,1395.0,690.0,2154.0,1570.0,667920.0
SS23-33273^2023_05_25_14_43_46^^,2,302.0,350.0,927.0,841.0,306875.0
SS23-33273^2023_05_25_14_43_46^^,3,1876.0,266.0,2483.0,1246.0,594860.0
SS23-33273^2023_05_25_14_43_46^^,4,300.0,601.0,1438.0,1526.0,1052650.0
SS23-33273^2023_05_25_14_43_46^^,5,1771.0,266.0,2483.0,909.0,457816.0
SS23-33273^2023_05_25_14_43_46^^,6,593.0,350.0,1502.0,1332.0,892638.0
SS23-33273^2023_05_25_14_43_46^^,7,271.0,350.0,1077.0,1396.0,843076.0
SS23-33273^2023_05_25_14_43_46^^,8,271.0,761.0,943.0,1526.0,514080.0
SS23-33273^2023_05_25_14_43_46^^,9,1337.0,1003.0,2021.0,1591.0,402192.0
SS23-33273^2023_05_25_14_47_12^^,0,1221.0,875.0,1780.0,1251.0,210184.0
SS23-33273^2023_05_25_14_47_12^^,1,1099.0,842.0,1679.0,1164.0,186760.0
SS23-33273^2023_05_25_14_47_12^^,2,732.0,797.0,1234.0,1281.0,242968.0
SS23-33273^2023_05_25_14_47_28^^,0,1405.0,83.0,2143.0,732.0,478962.0
SS23-33273^2023_05_25_14_47_28^^,1,1558.0,83.0,2368.0,791.0,573480.0
SS23-33273^2023_05_25_14_47_30^^,0,1341.0,84.0,2292.0,794.0,675210.0
SS23-33273^2023_05_25_14_47_30^^,1,1139.0,84.0,1978.0,657.0,480747.0
SS23-33273^2023_05_25_14_47_30^^,2,941.0,250.0,1785.0,1155.0,763820.0
SS23-33273^2023_05_25_14_47_30^^,3,941.0,84.0,1846.0,866.0,707710.0
SS23-33273^2023_05_25_14_47_30^^,4,1194.0,490.0,2097.0,1295.0,726915.0
SS23-33273^2023_05_25_14_47_30^^,5,943.0,695.0,1796.0,1295.0,511800.0
SS23-33273^2023_05_25_14_47_30^^,6,1531.0,595.0,2368.0,1295.0,585900.0
SS23-33273^2023_05_25_14_47_30^^,7,1285.0,202.0,2178.0,1142.0,839420.0
SS23-33352^2023_05_24_11_11_56^^,0,1234.0,596.0,1535.0,867.0,81571.0
SS23-33352^2023_05_24_11_11_56^^,1,1260.0,972.0,1565.0,1209.0,72285.0
SS23-33352^2023_05_24_11_11_56^^,2,1188.0,581.0,1482.0,828.0,72618.0
SS23-33498^2023_05_25_09_38_13^^,0,981.0,416.0,1627.0,1100.0,441864.0
SS23-33498^2023_05_25_09_38_13^^,1,1285.0,417.0,2012.0,1151.0,533618.0
SS23-33498^2023_05_25_09_38_13^^,2,685.0,426.0,1663.0,1307.0,861618.0
SS23-33498^2023_05_25_09_38_13^^,3,582.0,564.0,1364.0,1294.0,570860.0
SS23-33498^2023_05_25_09_38_13^^,4,747.0,332.0,1602.0,1026.0,593370.0
SS23-33498^2023_05_25_09_38_13^^,5,750.0,729.0,1765.0,1307.0,586670.0
SS23-33498^2023_05_25_09_38_13^^,6,582.0,353.0,1232.0,1158.0,523250.0
SS23-33498^2023_05_25_09_38_13^^,7,965.0,634.0,1620.0,1307.0,440815.0
SS23-33498^2023_05_25_09_38_13^^,8,1106.0,332.0,2012.0,1119.0,713022.0
SS23-33498^2023_05_25_09_47_34^^,0,592.0,615.0,1757.0,1046.0,502115.0
SS23-33616^2023_05_25_09_19_33^^,0,1294.0,436.0,1914.0,935.0,309380.0
SS23-33616^2023_05_25_09_19_33^^,1,1085.0,436.0,1849.0,1149.0,544732.0
SS23-33616^2023_05_25_09_19_33^^,2,1053.0,603.0,1972.0,1313.0,652490.0
SS23-33616^2023_05_25_09_19_33^^,3,777.0,436.0,1745.0,950.0,497552.0
SS23-33616^2023_05_25_09_19_33^^,4,860.0,771.0,1918.0,1313.0,573436.0
SS23-33618^2023_05_25_09_20_04^^,0,1190.0,705.0,1679.0,960.0,124695.0
SS23-33618^2023_05_25_09_20_04^^,1,1028.0,715.0,1575.0,1003.0,157536.0
SS23-33618^2023_05_25_09_20_04^^,2,1089.0,705.0,1602.0,910.0,105165.0
SS23-33618^2023_05_25_09_20_04^^,3,1311.0,705.0,1692.0,982.0,105537.0
SS23-33727^2023_05_25_15_55_06^^,0,1466.0,269.0,2033.0,1071.0,454734.0
SS23-33727^2023_05_25_15_55_06^^,1,1542.0,60.0,2340.0,652.0,472416.0
SS23-33727^2023_05_25_15_55_06^^,2,672.0,451.0,1288.0,1288.0,515592.0
SS23-33727^2023_05_25_15_55_06^^,3,1534.0,368.0,2271.0,1198.0,611710.0
SS23-33727^2023_05_25_15_55_06^^,4,1560.0,279.0,2449.0,1561.0,1139698.0
SS23-33727^2023_05_25_15_55_06^^,5,594.0,305.0,1238.0,1051.0,480424.0
SS23-33727^2023_05_25_15_55_06^^,6,1192.0,305.0,1929.0,1149.0,622028.0
SS23-33727^2023_05_25_15_55_06^^,7,1437.0,493.0,2095.0,1302.0,532322.0
SS23-33727^2023_05_25_15_55_06^^,8,1478.0,588.0,2327.0,1493.0,768345.0
SS23-33727^2023_05_25_15_55_06^^,9,347.0,343.0,1202.0,1238.0,765225.0
SS23-33727^2023_05_25_15_55_21^^,0,1362.0,204.0,2263.0,948.0,670344.0
SS23-33727^2023_05_25_15_55_21^^,1,1362.0,335.0,2280.0,1518.0,1085994.0
SS23-33727^2023_05_25_15_55_21^^,2,382.0,278.0,1627.0,1475.0,1490265.0
SS23-33727^2023_05_25_15_55_21^^,3,486.0,296.0,1438.0,1005.0,674968.0
SS23-33727^2023_05_25_15_55_21^^,4,999.0,739.0,2121.0,1730.0,1111902.0
SS23-33727^2023_05_25_15_55_21^^,5,657.0,204.0,1779.0,1138.0,1047948.0
SS23-33727^2023_05_26_08_34_53^^,0,781.0,591.0,1312.0,1204.0,325503.0
SS23-33727^2023_05_26_08_34_53^^,1,653.0,344.0,1264.0,1110.0,468026.0
SS23-33727^2023_05_26_08_34_53^^,2,1526.0,78.0,2093.0,543.0,263655.0
SS23-33727^2023_05_26_08_34_53^^,3,1392.0,363.0,1901.0,1090.0,370043.0
SS23-33727^2023_05_26_08_34_53^^,4,1426.0,673.0,1928.0,1293.0,311240.0
SS23-33727^2023_05_26_08_34_53^^,5,1500.0,504.0,2048.0,1120.0,337568.0
SS23-33727^2023_05_26_08_34_53^^,6,657.0,634.0,1312.0,1503.0,569195.0
SS23-33727^2023_05_26_08_34_53^^,7,452.0,530.0,1216.0,1210.0,519520.0
SS23-33727^2023_05_26_08_34_53^^,8,1566.0,408.0,2399.0,1519.0,925463.0
SS23-33727^2023_05_26_08_34_53^^,9,1236.0,572.0,1800.0,1167.0,335580.0
SS23-33727^2023_05_26_08_34_53^^,10,1437.0,558.0,2282.0,1352.0,670930.0
SS23-33727^2023_05_26_08_35_00^^,0,1375.0,528.0,2144.0,1639.0,854359.0
SS23-33727^2023_05_26_08_35_00^^,1,419.0,606.0,1488.0,1646.0,1111760.0
SS23-33727^2023_05_26_08_35_00^^,2,1475.0,196.0,2225.0,1314.0,838500.0
SS23-33727^2023_05_26_08_35_00^^,3,1566.0,242.0,2386.0,1446.0,987280.0
SS23-33727^2023_05_26_08_35_00^^,4,465.0,297.0,1545.0,1387.0,1177200.0
SS23-33727^2023_05_26_08_35_00^^,5,1253.0,20.0,2124.0,1019.0,870129.0
SS23-33727^2023_05_26_11_58_29^^,0,795.0,515.0,1324.0,1167.0,344908.0
SS23-33727^2023_05_26_11_58_29^^,1,1621.0,501.0,2185.0,1124.0,351372.0
SS23-33727^2023_05_26_11_58_29^^,2,1710.0,69.0,2258.0,513.0,243312.0
SS23-33727^2023_05_26_11_58_29^^,3,1616.0,666.0,2137.0,1357.0,360011.0
SS23-33727^2023_05_26_11_58_29^^,4,691.0,356.0,1292.0,1040.0,411084.0
SS23-33727^2023_05_26_11_58_29^^,5,1667.0,572.0,2394.0,1281.0,515443.0
SS23-33727^2023_05_26_11_58_29^^,6,638.0,533.0,1293.0,1434.0,590155.0
SS23-33727^2023_05_26_11_58_29^^,7,1540.0,287.0,2052.0,1110.0,421376.0
SS23-33727^2023_05_26_11_58_29^^,8,1748.0,384.0,2596.0,1517.0,960784.0
SS23-33727^2023_05_26_11_58_29^^,9,379.0,310.0,1202.0,1143.0,685559.0
SS23-33727^2023_05_26_11_58_29^^,10,1568.0,609.0,2015.0,1186.0,257919.0
SS23-33727^2023_05_26_11_58_37^^,0,1514.0,217.0,2406.0,1492.0,1137300.0
SS23-33727^2023_05_26_11_58_37^^,1,384.0,586.0,1424.0,1626.0,1081600.0
SS23-33727^2023_05_26_11_58_37^^,2,1322.0,138.0,2225.0,1306.0,1054704.0
SS23-33727^2023_05_26_11_58_37^^,3,1355.0,507.0,2275.0,1640.0,1042360.0
SS23-33727^2023_05_26_11_58_37^^,4,1571.0,18.0,2406.0,969.0,794085.0
SS23-33727^2023_05_26_11_58_37^^,5,556.0,382.0,1540.0,1515.0,1114872.0
SS23-33727^2023_05_26_11_58_37^^,6,388.0,251.0,1361.0,962.0,691803.0
SS23-33727^2023_05_26_11_58_37^^,7,767.0,154.0,1670.0,1273.0,1010457.0
SS23-33727^2023_05_26_11_58_37^^,8,1419.0,18.0,2327.0,688.0,608360.0
SS23-33727^2023_05_26_12_03_45^^,0,1184.0,312.0,1766.0,1085.0,449886.0
SS23-33727^2023_05_26_12_03_45^^,1,1328.0,260.0,1964.0,1023.0,485268.0
SS23-33727^2023_05_26_12_03_45^^,2,932.0,222.0,1675.0,1006.0,582512.0
SS23-33727^2023_05_26_12_03_45^^,3,1277.0,188.0,2015.0,828.0,472320.0
SS23-33727^2023_05_26_12_03_45^^,4,954.0,426.0,1739.0,1313.0,696295.0
SS23-33727^2023_05_26_12_03_45^^^copy,0,1130.0,444.0,1651.0,1067.0,324583.0
SS23-33727^2023_05_26_12_03_45^^^copy,1,1379.0,234.0,1913.0,939.0,376470.0
SS23-33727^2023_05_26_12_03_45^^^copy,2,911.0,248.0,1611.0,925.0,473900.0
SS23-33727^2023_05_26_12_03_45^^^copy,3,1274.0,463.0,1846.0,1104.0,366652.0
SS23-33727^2023_05_26_12_03_45^^^copy,4,1379.0,188.0,1999.0,750.0,348440.0
SS23-33727^2023_05_26_12_03_45^^^copy,5,1056.0,188.0,1636.0,746.0,323640.0
SS23-33727^2023_05_26_12_03_45^^^copy,6,1462.0,196.0,2172.0,841.0,457950.0
SS23-34263^2023_05_30_10_30_16^^,0,1209.0,584.0,1680.0,908.0,152604.0
SS23-34263^2023_05_30_10_30_16^^,1,1320.0,618.0,1724.0,943.0,131300.0
SS23-34263^2023_05_30_10_30_16^^,2,1111.0,610.0,1610.0,986.0,187624.0
SS23-34263^2023_05_30_10_30_16^^,3,1239.0,664.0,1712.0,986.0,152306.0
SS23-34464^2023_05_30_13_48_21^^,0,992.0,872.0,1477.0,1170.0,144530.0
SS23-34464^2023_05_30_13_48_21^^,1,1098.0,851.0,1622.0,1170.0,167156.0
SS23-34464^2023_05_30_13_48_21^^,2,992.0,847.0,1536.0,1123.0,150144.0
SS23-34464^2023_05_30_13_48_21^^,3,992.0,847.0,1417.0,1170.0,137275.0
SS23-34464^2023_05_30_13_48_21^^,4,1212.0,860.0,1622.0,1116.0,104960.0
SS23-35181^2023_06_01_11_12_31^^,0,1109.0,763.0,1491.0,1062.0,114218.0
SS23-35181^2023_06_01_11_12_31^^,1,1006.0,751.0,1431.0,987.0,100300.0
SS23-35181^2023_06_01_11_12_31^^,2,1010.0,827.0,1427.0,1071.0,101748.0
SS23-35181^2023_06_01_11_12_31^^,3,1169.0,819.0,1579.0,1071.0,103320.0
SS23-35181^2023_06_01_11_12_31^^,4,1193.0,751.0,1579.0,1026.0,106150.0
SS23-35181^2023_06_01_11_12_31^^,5,996.0,753.0,1377.0,1042.0,110109.0
SS23-35499^2023_06_02_15_46_44^^,0,933.0,208.0,1675.0,1070.0,639604.0
SS23-35499^2023_06_02_15_46_44^^,1,756.0,136.0,1595.0,882.0,625894.0
SS23-35499^2023_06_02_15_46_44^^,2,1053.0,340.0,1812.0,1324.0,746856.0
SS23-35499^2023_06_02_15_46_44^^,3,710.0,304.0,1469.0,1034.0,554070.0
SS23-35499^2023_06_02_15_46_44^^,4,1138.0,871.0,2154.0,1666.0,807720.0
SS23-35499^2023_06_02_15_46_52^^,0,818.0,213.0,1288.0,675.0,217140.0
SS23-35499^2023_06_02_15_46_52^^,1,1181.0,985.0,1745.0,1723.0,416232.0
SS23-35499^2023_06_02_15_46_52^^,2,886.0,294.0,1186.0,646.0,105600.0
SS23-35499^2023_06_02_15_56_15^^,0,565.0,246.0,932.0,752.0,185702.0
SS23-35499^2023_06_02_15_56_15^^,1,648.0,210.0,1019.0,646.0,161756.0
SS23-35499^2023_06_02_15_56_15^^,2,391.0,236.0,930.0,931.0,374605.0
SS23-35499^2023_06_02_15_56_15^^,3,1339.0,1098.0,1611.0,1449.0,95472.0
SS23-35499^2023_06_02_15_56_15^^,4,2104.0,456.0,2387.0,887.0,121973.0
SS23-35499^2023_06_02_15_56_15^^,5,1295.0,1180.0,1576.0,1527.0,97507.0
SS23-35499^2023_06_02_15_56_27^^,0,2039.0,694.0,2187.0,931.0,35076.0
SS23-35927^2023_06_05_14_07_51^^,0,1176.0,481.0,1808.0,1258.0,491064.0
SS23-35927^2023_06_05_14_07_51^^,1,1008.0,425.0,1808.0,1126.0,560800.0
SS23-35927^2023_06_05_14_07_51^^,2,786.0,566.0,1576.0,1204.0,504020.0
SS23-35927^2023_06_05_14_07_51^^,3,826.0,521.0,1808.0,1337.0,801312.0
SS23-36261^2023_06_07_14_47_49^^,0,1748.0,136.0,2314.0,756.0,350920.0
SS23-36261^2023_06_07_14_47_49^^,1,576.0,251.0,1097.0,860.0,317289.0
SS23-36261^2023_06_07_14_47_49^^,2,1597.0,200.0,2174.0,855.0,377935.0
SS23-36261^2023_06_07_14_47_49^^,3,551.0,193.0,1104.0,666.0,261569.0
SS23-36261^2023_06_07_14_47_49^^,4,1590.0,43.0,2226.0,656.0,389868.0
SS23-36261^2023_06_07_14_47_49^^,5,747.0,229.0,1196.0,771.0,243358.0
SS23-36261^2023_06_07_14_47_49^^,6,1514.0,124.0,2044.0,761.0,337610.0
SS23-36261^2023_06_07_14_47_49^^,7,514.0,232.0,979.0,754.0,242730.0
SS23-36261^2023_06_07_14_47_49^^,8,1892.0,226.0,2335.0,828.0,266686.0
SS23-36261^2023_06_07_14_47_49^^,9,501.0,356.0,910.0,869.0,209817.0
SS23-36261^2023_06_07_14_48_01^^,0,1081.0,421.0,1261.0,669.0,44640.0
SS23-36261^2023_06_08_08_28_51^^,0,1657.0,182.0,2229.0,816.0,362648.0
SS23-36261^2023_06_08_08_28_51^^,1,1810.0,131.0,2422.0,772.0,392292.0
SS23-36261^2023_06_08_08_28_51^^,2,554.0,283.0,1113.0,942.0,368381.0
SS23-36261^2023_06_08_08_28_51^^,3,615.0,225.0,1208.0,787.0,333266.0
SS23-36261^2023_06_08_08_28_51^^,4,1564.0,144.0,2104.0,746.0,325080.0
SS23-36261^2023_06_08_08_28_51^^,5,1615.0,27.0,2278.0,638.0,405093.0
SS23-36261^2023_06_08_08_28_51^^,6,410.0,256.0,1000.0,837.0,342790.0
SS23-36261^2023_06_08_08_28_51^^,7,673.0,296.0,1208.0,1044.0,400180.0
SS23-36261^2023_06_08_08_28_51^^,8,489.0,225.0,1087.0,668.0,264914.0
SS23-36261^2023_06_08_08_29_04^^,0,516.0,218.0,862.0,561.0,118678.0
SS23-36261^2023_06_08_08_29_04^^,1,627.0,248.0,1052.0,663.0,176375.0
SS23-36261^2023_06_08_10_51_33^^,0,1368.0,163.0,1943.0,857.0,399050.0
SS23-36261^2023_06_08_10_51_33^^,1,1056.0,95.0,1614.0,652.0,310806.0
SS23-36261^2023_06_08_10_51_33^^,2,1192.0,95.0,1844.0,639.0,354688.0
SS23-36261^2023_06_08_10_51_33^^,3,1165.0,253.0,1785.0,973.0,446400.0
SS23-36261^2023_06_08_10_51_33^^,4,1056.0,246.0,1651.0,1037.0,470645.0
SS23-36261^2023_06_08_10_51_33^^,5,1348.0,346.0,1944.0,1051.0,420180.0
SS23-36357^2023_06_08_09_33_06^^,0,1115.0,686.0,1927.0,1254.0,461216.0
SS23-36357^2023_06_08_09_33_06^^,1,1059.0,711.0,1659.0,1327.0,369600.0
SS23-36357^2023_06_08_09_33_06^^,2,1093.0,721.0,2028.0,1327.0,566610.0
SS23-36357^2023_06_08_09_33_06^^,3,1484.0,695.0,2082.0,1325.0,376740.0
SS23-36427^2023_06_08_09_10_25^^,0,1086.0,736.0,1511.0,965.0,97325.0
SS23-36427^2023_06_08_09_10_25^^,1,1025.0,743.0,1429.0,994.0,101404.0
SS23-36427^2023_06_08_09_10_25^^,2,1062.0,760.0,1473.0,1006.0,101106.0
SS23-36427^2023_06_08_09_10_25^^,3,1025.0,736.0,1449.0,944.0,88192.0
SS23-36427^2023_06_08_09_10_25^^,4,1161.0,749.0,1536.0,1006.0,96375.0
SS23-36553^2023_06_08_09_06_16^^,0,1157.0,729.0,1708.0,1238.0,280459.0
SS23-36553^2023_06_08_09_06_16^^,1,1012.0,729.0,1624.0,1081.0,215424.0
SS23-36553^2023_06_08_09_06_16^^,2,952.0,762.0,1555.0,1238.0,287028.0
SS23-36553^2023_06_08_09_06_16^^,3,952.0,729.0,1483.0,1124.0,209745.0
SS23-36971^2023_06_09_14_27_41^^,0,1205.0,794.0,1568.0,1118.0,117612.0
SS23-36971^2023_06_09_14_27_41^^,1,1154.0,764.0,1539.0,1029.0,102025.0
SS23-36971^2023_06_09_14_27_41^^,2,1134.0,850.0,1498.0,1132.0,102648.0
SS23-36971^2023_06_09_14_27_41^^,3,1134.0,765.0,1476.0,1086.0,109782.0
SS23-36971^2023_06_09_14_27_41^^,4,1248.0,855.0,1591.0,1132.0,95011.0
SS23-37222^2023_06_12_09_24_18^^,0,1050.0,698.0,1557.0,1076.0,191646.0
SS23-37222^2023_06_12_09_24_18^^,1,1035.0,778.0,1493.0,1169.0,179078.0
SS23-37222^2023_06_12_09_24_18^^,2,1210.0,698.0,1647.0,1097.0,174363.0
SS23-37222^2023_06_12_09_24_18^^,3,1035.0,699.0,1456.0,1096.0,167137.0
SS23-37222^2023_06_12_09_24_18^^,4,1110.0,775.0,1647.0,1169.0,211578.0
SS23-37732^2023_06_13_13_20_51^^,0,1199.0,747.0,1664.0,1095.0,161820.0
SS23-37732^2023_06_13_13_20_51^^,1,1147.0,824.0,1631.0,1193.0,178596.0
SS23-37732^2023_06_13_13_20_51^^,2,1295.0,782.0,1741.0,1169.0,172602.0
SS23-37732^2023_06_13_13_20_51^^,3,1111.0,909.0,1547.0,1193.0,123824.0
SS23-37732^2023_06_13_13_20_51^^,4,1304.0,747.0,1731.0,989.0,103334.0
SS23-37732^2023_06_13_13_20_51^^,5,1111.0,747.0,1544.0,1087.0,147220.0
SS23-38204^2023_06_15_08_49_56^^,0,1096.0,156.0,2009.0,760.0,551452.0
SS23-38204^2023_06_15_08_49_56^^,1,946.0,648.0,2055.0,1581.0,1034697.0
SS23-38204^2023_06_15_08_49_56^^,2,714.0,406.0,1616.0,1446.0,938080.0
SS23-38204^2023_06_15_08_49_56^^,3,837.0,217.0,1928.0,1407.0,1298290.0
SS23-38204^2023_06_15_08_49_56^^,4,730.0,156.0,2055.0,1041.0,1172625.0
SS23-39153^2023_06_19_14_37_12^^,0,880.0,818.0,1045.0,1021.0,33495.0
SS23-39153^2023_06_19_14_37_12^^,1,869.0,712.0,1056.0,969.0,48059.0
SS23-39153^2023_06_19_14_37_12^^,2,1711.0,735.0,1874.0,943.0,33904.0
SS23-39153^2023_06_19_14_42_55^^,0,1435.0,823.0,1943.0,1315.0,249936.0
SS23-39153^2023_06_19_14_42_55^^,1,1214.0,600.0,1729.0,1092.0,253380.0
SS23-39153^2023_06_19_14_42_55^^,2,1234.0,708.0,1886.0,1282.0,374248.0
SS23-39153^2023_06_19_14_42_55^^,3,1467.0,703.0,2167.0,1263.0,392000.0
SS23-39153^2023_06_19_14_42_55^^,4,1276.0,919.0,1845.0,1389.0,267430.0
SS23-39153^2023_06_19_14_42_55^^,5,1007.0,677.0,1686.0,1176.0,338821.0
SS23-39233^2023_06_20_09_38_14^^,0,878.0,1073.0,1430.0,1896.0,454296.0
SS23-39233^2023_06_20_09_38_14^^,1,820.0,953.0,1319.0,1689.0,367264.0
SS23-39233^2023_06_20_09_38_14^^,2,933.0,953.0,1445.0,1570.0,315904.0
SS23-39233^2023_06_20_09_38_14^^,3,699.0,1181.0,1329.0,1896.0,450450.0
SS23-39233^2023_06_20_09_38_14^^,4,577.0,953.0,1218.0,1618.0,426265.0
SS23-39233^2023_06_20_09_38_14^^,5,511.0,1149.0,1094.0,1896.0,435501.0
SS23-39236^2023_06_20_08_37_12^^,0,981.0,743.0,1969.0,1363.0,612560.0
SS23-39236^2023_06_20_08_37_12^^,1,801.0,743.0,1801.0,1257.0,514000.0
SS23-39236^2023_06_20_08_37_12^^,2,1276.0,754.0,1975.0,1264.0,356490.0
SS23-39236^2023_06_20_08_37_12^^,3,719.0,743.0,1611.0,1363.0,553040.0
SS23-39414^2023_06_20_09_56_25^^,0,1129.0,748.0,1639.0,1137.0,198390.0
SS23-39414^2023_06_20_09_56_25^^,1,946.0,771.0,1512.0,1133.0,204892.0
SS23-39414^2023_06_20_09_56_25^^,2,1020.0,818.0,1586.0,1137.0,180554.0
SS23-39945^2023-06-21_14-01-48,0,1270.0,763.0,1518.0,935.0,42656.0
SS23-39945^2023-06-21_14-01-48,1,1307.0,789.0,1557.0,981.0,48000.0
SS23-40157^2023_06_22_08_39_01^^,0,742.0,790.0,1865.0,1539.0,841127.0
SS23-40157^2023_06_22_08_39_01^^,1,990.0,475.0,2134.0,1539.0,1217216.0
SS23-40157^2023_06_22_08_39_01^^,2,1256.0,558.0,2238.0,1539.0,963342.0
SS23-40157^2023_06_22_08_39_01^^,3,1021.0,142.0,2238.0,1168.0,1248642.0
SS23-40157^2023_06_22_08_39_01^^,4,680.0,229.0,2028.0,1511.0,1728136.0
SS23-40157^2023_06_22_08_39_01^^,5,703.0,142.0,1900.0,1044.0,1079694.0
SS23-40157^2023_06_22_08_39_01^^,6,1400.0,281.0,2238.0,1367.0,910068.0
SS23-40699^2023_06_26_09_11_02^^,0,1269.0,846.0,1649.0,1177.0,125780.0
SS23-40699^2023_06_26_09_11_02^^,1,1202.0,874.0,1560.0,1178.0,108832.0
SS23-40699^2023_06_26_09_11_02^^,2,1331.0,803.0,1702.0,1125.0,119462.0
SS23-40699^2023_06_26_09_11_02^^,3,1202.0,803.0,1631.0,1088.0,122265.0
SS23-40894^2023_06_26_10_06_26^^,0,1176.0,414.0,1906.0,1063.0,473770.0
SS23-40894^2023_06_26_10_06_26^^,1,976.0,414.0,1702.0,1038.0,453024.0
SS23-40894^2023_06_26_10_06_26^^,2,1089.0,414.0,1843.0,832.0,315172.0
SS23-40894^2023_06_26_10_06_26^^,3,1133.0,616.0,1906.0,1257.0,495493.0
SS23-40894^2023_06_26_10_06_26^^,4,976.0,511.0,1654.0,1227.0,485448.0
SS23-40894^2023_06_26_10_06_26^^,5,1339.0,490.0,1906.0,1135.0,365715.0
SS23-41275^2023_06_27_11_01_48^^,0,1270.0,752.0,1553.0,939.0,52921.0
SS23-41275^2023_06_27_11_01_48^^,1,1343.0,787.0,1583.0,987.0,48000.0
SS23-41275^2023_06_27_11_01_48^^,2,1166.0,734.0,1484.0,923.0,60102.0
SS23-41285^2023_06_27_10_16_25^^,0,1063.0,335.0,1886.0,1119.0,645232.0
SS23-41285^2023_06_27_10_16_25^^,1,946.0,306.0,2240.0,1097.0,1023554.0
SS23-41285^2023_06_27_10_16_25^^,2,785.0,641.0,2249.0,1294.0,955992.0
SS23-41285^2023_06_27_10_16_25^^,3,626.0,306.0,1867.0,1293.0,1224867.0
SS23-41361^2023_06_27_13_27_10^^,0,2045.0,779.0,2444.0,1228.0,179151.0
SS23-41361^2023_06_27_13_27_10^^,1,2020.0,1179.0,2324.0,1471.0,88768.0
SS23-41361^2023_06_27_13_33_00^^,0,858.0,645.0,1412.0,986.0,188914.0
SS23-41361^2023_06_27_13_33_00^^,1,971.0,631.0,1589.0,1062.0,266358.0
SS23-41361^2023_06_27_13_33_28^^,0,1066.0,894.0,1378.0,1300.0,126672.0
SS23-41560^2023_06_28_08_39_07^^,0,1317.0,987.0,1567.0,1185.0,49500.0
SS23-41560^2023_06_28_08_39_07^^,1,1286.0,941.0,1529.0,1116.0,42525.0
SS23-41560^2023_06_28_08_39_07^^,2,1353.0,941.0,1588.0,1140.0,46765.0
SS23-41643^2023_06_28_09_25_48^^,0,1170.0,848.0,1513.0,1029.0,62083.0
SS23-41643^2023_06_28_09_25_48^^,1,1103.0,841.0,1504.0,999.0,63358.0
SS23-41668^2023_06_28_12_52_03^^,0,759.0,589.0,958.0,814.0,44775.0
SS23-41668^2023_06_28_12_52_03^^,1,814.0,539.0,1025.0,801.0,55282.0
SS23-41668^2023_06_28_12_52_03^^,2,1579.0,625.0,1775.0,840.0,42140.0
SS23-41668^2023_06_28_12_52_03^^,3,1519.0,580.0,1718.0,817.0,47163.0
SS23-41668^2023_06_28_12_52_03^^,4,741.0,456.0,964.0,770.0,70022.0
SS23-41668^2023_06_28_12_52_03^^,5,669.0,572.0,912.0,806.0,56862.0
